season,date,game_id,play_id,neutral,half,home,away,home_name,away_name,home_timeouts,away_timeouts,home_score,away_score,score_diff,team_id,event_team,game_secs_remaining,half_secs_remaining,play_length,desc,shot_outcome,free_throw,three_pt,shot_desc,loc_x,loc_y,shooter_id,shooter,assist,substitution,poss_before,poss_after,poss_number,sub_error,home_1,home_2,home_3,home_4,home_5,away_1,away_2,away_3
2012-13,2013-02-27,1255009,979,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,3,56,42,14,1422,Georgia Tech,768,768,11,Offensive foul committed by Jason Morris.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Georgia Tech,Georgia Tech,94,NA,Jason Morris,Brandon Reed,Robert Carter,Daniel Miller,Mfon Udofia,Dez Wells,Seth Allen,Shaquille Cleare
2012-13,2013-02-27,1255009,980,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,3,56,42,14,1422,Georgia Tech,768,768,0,Jason Morris with a turnover,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Georgia Tech,Maryland,94,NA,Jason Morris,Brandon Reed,Robert Carter,Daniel Miller,Mfon Udofia,Dez Wells,Seth Allen,Shaquille Cleare
2012-13,2013-02-27,1255009,983,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,3,56,42,14,1488,Maryland,768,768,0,Substitution: Alex Len in for Shaquille Cleare.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Jason Morris,Brandon Reed,Robert Carter,Daniel Miller,Mfon Udofia,Dez Wells,Seth Allen,Alex Len
2012-13,2013-02-27,1255009,984.5,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,3,56,42,14,1422,Georgia Tech,768,768,0,Substitution: Kammeon Holsey in for Mfon Udofia.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Jason Morris,Brandon Reed,Robert Carter,Daniel Miller,Kammeon Holsey,Dez Wells,Seth Allen,Alex Len
2012-13,2013-02-27,1255009,985.25,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,3,56,42,14,1422,Georgia Tech,768,768,0,Substitution: Solomon Poole in for Jason Morris.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Solomon Poole,Brandon Reed,Robert Carter,Daniel Miller,Kammeon Holsey,Dez Wells,Seth Allen,Alex Len
2012-13,2013-02-27,1255009,985.625,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,3,56,42,14,1422,Georgia Tech,768,768,0,Substitution: Marcus Georges-Hunt in for Robert Carter.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Solomon Poole,Brandon Reed,Marcus Georges-Hunt,Daniel Miller,Kammeon Holsey,Dez Wells,Seth Allen,Alex Len
2012-13,2013-02-27,1255009,986,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,3,56,42,14,1422,Georgia Tech,747,747,21,Personal foul committed by Kammeon Holsey.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Maryland,Maryland,95,NA,Solomon Poole,Brandon Reed,Marcus Georges-Hunt,Daniel Miller,Kammeon Holsey,Dez Wells,Seth Allen,Alex Len
2012-13,2013-02-27,1255009,987,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,3,56,42,14,1422,Georgia Tech,747,747,0,Substitution: Julian Royal in for Kammeon Holsey.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Solomon Poole,Brandon Reed,Marcus Georges-Hunt,Daniel Miller,Julian Royal,Dez Wells,Seth Allen,Alex Len
2012-13,2013-02-27,1255009,988,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,3,56,42,14,1488,Maryland,744,744,3,Julian Royal steals the ball from Logan Aronhalt.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Maryland,Georgia Tech,95,NA,Solomon Poole,Brandon Reed,Marcus Georges-Hunt,Daniel Miller,Julian Royal,Dez Wells,Seth Allen,Alex Len
2012-13,2013-02-27,1255009,990,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,3,56,42,14,1422,Georgia Tech,740,740,4,Marcus Georges-Hunt misses a layup.,missed,FALSE,FALSE,Layup Shot,25,5.25,696317,Marcus Georges-Hunt,NA,0,Georgia Tech,Georgia Tech,96,NA,Solomon Poole,Brandon Reed,Marcus Georges-Hunt,Daniel Miller,Julian Royal,Dez Wells,Seth Allen,Alex Len
2012-13,2013-02-27,1255009,991,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,3,56,42,14,1422,Georgia Tech,740,740,0,Brandon Reed with an offensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Georgia Tech,Georgia Tech,96,NA,Solomon Poole,Brandon Reed,Marcus Georges-Hunt,Daniel Miller,Julian Royal,Dez Wells,Seth Allen,Alex Len
2012-13,2013-02-27,1255009,994,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,3,56,42,14,1422,Georgia Tech,739,739,1,Brandon Reed misses a dunk.,missed,FALSE,FALSE,Dunk Shot,25,5.25,520119,Brandon Reed,NA,0,Georgia Tech,Georgia Tech,96,NA,Solomon Poole,Brandon Reed,Marcus Georges-Hunt,Daniel Miller,Julian Royal,Dez Wells,Seth Allen,Alex Len
2012-13,2013-02-27,1255009,995,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,3,56,42,14,1488,Maryland,739,739,0,James Padgett with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Georgia Tech,Maryland,96,NA,Solomon Poole,Brandon Reed,Marcus Georges-Hunt,Daniel Miller,Julian Royal,Dez Wells,Seth Allen,Alex Len
2012-13,2013-02-27,1255009,1003,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,3,56,44,12,1488,Maryland,730,730,9,Dez Wells makes a jump shot from 8 feet out. Alex Len with the assist.,made,FALSE,FALSE,Jump Shot,32,8.25,601176,Dez Wells,Alex Len,0,Maryland,Georgia Tech,97,NA,Solomon Poole,Brandon Reed,Marcus Georges-Hunt,Daniel Miller,Julian Royal,Dez Wells,Seth Allen,Alex Len
2012-13,2013-02-27,1255009,1004,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,3,58,44,14,1422,Georgia Tech,717,717,13,Julian Royal dunks. Brandon Reed with the assist.,made,FALSE,FALSE,Dunk Shot,25,5.25,602780,Julian Royal,Brandon Reed,0,Georgia Tech,Maryland,98,NA,Solomon Poole,Brandon Reed,Marcus Georges-Hunt,Daniel Miller,Julian Royal,Dez Wells,Seth Allen,Alex Len
2012-13,2013-02-27,1255009,1010,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,2,58,44,14,1488,Maryland,715,715,2,Terrapins take a 30-second timeout.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Solomon Poole,Brandon Reed,Marcus Georges-Hunt,Daniel Miller,Julian Royal,Dez Wells,Seth Allen,Alex Len
2012-13,2013-02-27,1255009,1012.5,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,2,58,44,14,1488,Maryland,715,715,0,Substitution: Jake Layman in for Logan Aronhalt.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Player leaving not previously in game,Solomon Poole,Brandon Reed,Marcus Georges-Hunt,Daniel Miller,Julian Royal,Dez Wells,Seth Allen,Alex Len
2012-13,2013-02-27,1255009,1015,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,2,58,44,14,1488,Maryland,697,697,18,Jake Layman misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,2,9.25,698664,Jake Layman,NA,0,Maryland,Maryland,99,NA,Solomon Poole,Brandon Reed,Marcus Georges-Hunt,Daniel Miller,Julian Royal,Dez Wells,Seth Allen,Alex Len
2012-13,2013-02-27,1255009,1016,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,2,58,44,14,1488,Maryland,697,697,0,Alex Len with an offensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Maryland,Maryland,99,NA,Solomon Poole,Brandon Reed,Marcus Georges-Hunt,Daniel Miller,Julian Royal,Dez Wells,Seth Allen,Alex Len
2012-13,2013-02-27,1255009,1017,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,2,58,44,14,1488,Maryland,693,693,4,Jake Layman misses a layup.,missed,FALSE,FALSE,Layup Shot,25,5.25,698664,Jake Layman,NA,0,Maryland,Maryland,99,NA,Solomon Poole,Brandon Reed,Marcus Georges-Hunt,Daniel Miller,Julian Royal,Dez Wells,Seth Allen,Alex Len
2012-13,2013-02-27,1255009,1018,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,2,58,44,14,1488,Maryland,693,693,0,Alex Len with an offensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Maryland,Maryland,99,NA,Solomon Poole,Brandon Reed,Marcus Georges-Hunt,Daniel Miller,Julian Royal,Dez Wells,Seth Allen,Alex Len
2012-13,2013-02-27,1255009,1021,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,2,58,44,14,1422,Georgia Tech,692,692,1,Shooting foul committed by Daniel Miller.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Maryland,Maryland,99,NA,Solomon Poole,Brandon Reed,Marcus Georges-Hunt,Daniel Miller,Julian Royal,Dez Wells,Seth Allen,Alex Len
2012-13,2013-02-27,1255009,1022,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,2,58,44,14,NA,NA,692,692,0,Official TV timeout.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Solomon Poole,Brandon Reed,Marcus Georges-Hunt,Daniel Miller,Julian Royal,Dez Wells,Seth Allen,Alex Len
2012-13,2013-02-27,1255009,1031,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,2,58,44,14,1488,Maryland,692,692,0,Alex Len misses free throw 1 of 2.,missed,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Maryland,Maryland,99,NA,Solomon Poole,Brandon Reed,Marcus Georges-Hunt,Daniel Miller,Julian Royal,Dez Wells,Seth Allen,Alex Len
2012-13,2013-02-27,1255009,1033,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,2,58,45,13,1488,Maryland,692,692,0,Alex Len makes free throw 2 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Maryland,Georgia Tech,99,NA,Solomon Poole,Brandon Reed,Marcus Georges-Hunt,Daniel Miller,Julian Royal,Dez Wells,Seth Allen,Alex Len
2012-13,2013-02-27,1255009,1034.5,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,2,58,45,13,1488,Maryland,692,692,0,Substitution: Nick Faust in for James Padgett.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Player leaving not previously in game,Solomon Poole,Brandon Reed,Marcus Georges-Hunt,Daniel Miller,Julian Royal,Dez Wells,Seth Allen,Alex Len
2012-13,2013-02-27,1255009,1035.25,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,2,58,45,13,1422,Georgia Tech,692,692,0,Substitution: Chris Bolden in for Brandon Reed.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Solomon Poole,Chris Bolden,Marcus Georges-Hunt,Daniel Miller,Julian Royal,Dez Wells,Seth Allen,Alex Len
2012-13,2013-02-27,1255009,1036,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,2,58,45,13,1488,Maryland,680,680,12,Shooting foul committed by Alex Len.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Georgia Tech,Georgia Tech,100,NA,Solomon Poole,Chris Bolden,Marcus Georges-Hunt,Daniel Miller,Julian Royal,Dez Wells,Seth Allen,Alex Len
2012-13,2013-02-27,1255009,1037,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,2,59,45,14,1422,Georgia Tech,680,680,0,Daniel Miller makes free throw 1 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Georgia Tech,Georgia Tech,100,NA,Solomon Poole,Chris Bolden,Marcus Georges-Hunt,Daniel Miller,Julian Royal,Dez Wells,Seth Allen,Alex Len
2012-13,2013-02-27,1255009,1038,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,2,60,45,15,1422,Georgia Tech,680,680,0,Daniel Miller makes free throw 2 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Georgia Tech,Maryland,100,NA,Solomon Poole,Chris Bolden,Marcus Georges-Hunt,Daniel Miller,Julian Royal,Dez Wells,Seth Allen,Alex Len
2012-13,2013-02-27,1255009,1040,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,2,60,47,13,1488,Maryland,657,657,23,Dez Wells makes a layup.,made,FALSE,FALSE,Layup Shot,26,6.25,601176,Dez Wells,NA,0,Maryland,Georgia Tech,101,NA,Solomon Poole,Chris Bolden,Marcus Georges-Hunt,Daniel Miller,Julian Royal,Dez Wells,Seth Allen,Alex Len
2012-13,2013-02-27,1255009,1041,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,2,60,47,13,1422,Georgia Tech,651,651,6,Seth Allen steals the ball from Solomon Poole.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Georgia Tech,Maryland,102,NA,Solomon Poole,Chris Bolden,Marcus Georges-Hunt,Daniel Miller,Julian Royal,Dez Wells,Seth Allen,Alex Len
2012-13,2013-02-27,1255009,1044,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,2,60,47,13,1422,Georgia Tech,649,649,2,Shooting foul committed by Marcus Georges-Hunt.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Maryland,Maryland,103,NA,Solomon Poole,Chris Bolden,Marcus Georges-Hunt,Daniel Miller,Julian Royal,Dez Wells,Seth Allen,Alex Len
2012-13,2013-02-27,1255009,1045,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,2,60,48,12,1488,Maryland,649,649,0,Nick Faust makes free throw 1 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Maryland,Maryland,103,NA,Solomon Poole,Chris Bolden,Marcus Georges-Hunt,Daniel Miller,Julian Royal,Dez Wells,Seth Allen,Alex Len
2012-13,2013-02-27,1255009,1047,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,2,60,48,12,1488,Maryland,649,649,0,Nick Faust misses free throw 2 of 2.,missed,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Maryland,Georgia Tech,103,NA,Solomon Poole,Chris Bolden,Marcus Georges-Hunt,Daniel Miller,Julian Royal,Dez Wells,Seth Allen,Alex Len
2012-13,2013-02-27,1255009,1054.5,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,2,60,48,12,1422,Georgia Tech,649,649,0,Substitution: Mfon Udofia in for Solomon Poole.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Mfon Udofia,Chris Bolden,Marcus Georges-Hunt,Daniel Miller,Julian Royal,Dez Wells,Seth Allen,Alex Len
2012-13,2013-02-27,1255009,1061,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,2,60,48,12,1422,Georgia Tech,625,625,24,Offensive foul committed by Chris Bolden.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Georgia Tech,Georgia Tech,104,NA,Mfon Udofia,Chris Bolden,Marcus Georges-Hunt,Daniel Miller,Julian Royal,Dez Wells,Seth Allen,Alex Len
2012-13,2013-02-27,1255009,1062,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,2,60,48,12,1422,Georgia Tech,625,625,0,Chris Bolden with a turnover,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Georgia Tech,Maryland,104,NA,Mfon Udofia,Chris Bolden,Marcus Georges-Hunt,Daniel Miller,Julian Royal,Dez Wells,Seth Allen,Alex Len
2012-13,2013-02-27,1255009,1064.5,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,2,60,48,12,1422,Georgia Tech,625,625,0,Substitution: Robert Carter in for Julian Royal.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Mfon Udofia,Chris Bolden,Marcus Georges-Hunt,Daniel Miller,Robert Carter,Dez Wells,Seth Allen,Alex Len
2012-13,2013-02-27,1255009,1067,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,2,60,48,12,1488,Maryland,612,612,13,Seth Allen misses a 3-point jump shot from 25 feet out.,missed,FALSE,TRUE,Jump Shot,23.9,30.45,698663,Seth Allen,NA,0,Maryland,Maryland,105,NA,Mfon Udofia,Chris Bolden,Marcus Georges-Hunt,Daniel Miller,Robert Carter,Dez Wells,Seth Allen,Alex Len
2012-13,2013-02-27,1255009,1068,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,2,60,48,12,1422,Georgia Tech,612,612,0,Chris Bolden with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Maryland,Georgia Tech,105,NA,Mfon Udofia,Chris Bolden,Marcus Georges-Hunt,Daniel Miller,Robert Carter,Dez Wells,Seth Allen,Alex Len
2012-13,2013-02-27,1255009,1071,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,2,60,48,12,1488,Maryland,606,606,6,Shooting foul committed by Seth Allen.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Georgia Tech,Georgia Tech,106,NA,Mfon Udofia,Chris Bolden,Marcus Georges-Hunt,Daniel Miller,Robert Carter,Dez Wells,Seth Allen,Alex Len
2012-13,2013-02-27,1255009,1072,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,2,60,48,12,1422,Georgia Tech,606,606,0,Chris Bolden misses free throw 1 of 2.,missed,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Georgia Tech,Georgia Tech,106,NA,Mfon Udofia,Chris Bolden,Marcus Georges-Hunt,Daniel Miller,Robert Carter,Dez Wells,Seth Allen,Alex Len
2012-13,2013-02-27,1255009,1073.5,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,2,60,48,12,1488,Maryland,606,606,0,Substitution: Shaquille Cleare in for Alex Len.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Mfon Udofia,Chris Bolden,Marcus Georges-Hunt,Daniel Miller,Robert Carter,Dez Wells,Seth Allen,Shaquille Cleare
2012-13,2013-02-27,1255009,1074,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,2,60,48,12,1422,Georgia Tech,606,606,0,Chris Bolden misses free throw 2 of 2.,missed,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Georgia Tech,Georgia Tech,106,NA,Mfon Udofia,Chris Bolden,Marcus Georges-Hunt,Daniel Miller,Robert Carter,Dez Wells,Seth Allen,Shaquille Cleare
2012-13,2013-02-27,1255009,1075,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,2,60,48,12,1488,Maryland,606,606,0,Shaquille Cleare with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Georgia Tech,Maryland,106,NA,Mfon Udofia,Chris Bolden,Marcus Georges-Hunt,Daniel Miller,Robert Carter,Dez Wells,Seth Allen,Shaquille Cleare
2012-13,2013-02-27,1255009,1088,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,2,60,48,12,1488,Maryland,584,584,22,Offensive foul committed by Dez Wells.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Maryland,Maryland,107,NA,Mfon Udofia,Chris Bolden,Marcus Georges-Hunt,Daniel Miller,Robert Carter,Dez Wells,Seth Allen,Shaquille Cleare
2012-13,2013-02-27,1255009,1089,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,2,60,48,12,1488,Maryland,584,584,0,Dez Wells with a turnover,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Maryland,Georgia Tech,107,NA,Mfon Udofia,Chris Bolden,Marcus Georges-Hunt,Daniel Miller,Robert Carter,Dez Wells,Seth Allen,Shaquille Cleare
2012-13,2013-02-27,1255009,1090,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,2,60,48,12,1488,Maryland,584,584,0,Substitution: Pe'Shon Howard in for Nick Faust.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Player leaving not previously in game,Mfon Udofia,Chris Bolden,Marcus Georges-Hunt,Daniel Miller,Robert Carter,Dez Wells,Seth Allen,Shaquille Cleare
2012-13,2013-02-27,1255009,1090.5,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,2,60,48,12,1422,Georgia Tech,584,584,0,Substitution: Brandon Reed in for Chris Bolden.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Mfon Udofia,Brandon Reed,Marcus Georges-Hunt,Daniel Miller,Robert Carter,Dez Wells,Seth Allen,Shaquille Cleare
2012-13,2013-02-27,1255009,1096.75,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,2,60,48,12,1422,Georgia Tech,552,552,32,Mfon Udofia misses a jump shot from 17 feet out.,missed,FALSE,FALSE,Jump Shot,22,21.25,502813,Mfon Udofia,NA,0,Georgia Tech,Georgia Tech,108,NA,Mfon Udofia,Brandon Reed,Marcus Georges-Hunt,Daniel Miller,Robert Carter,Dez Wells,Seth Allen,Shaquille Cleare
2012-13,2013-02-27,1255009,1099.875,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,2,60,48,12,1488,Maryland,552,552,0,Dez Wells with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Georgia Tech,Maryland,108,NA,Mfon Udofia,Brandon Reed,Marcus Georges-Hunt,Daniel Miller,Robert Carter,Dez Wells,Seth Allen,Shaquille Cleare
2012-13,2013-02-27,1255009,1103,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,2,60,48,12,1488,Maryland,542,542,10,Pe'Shon Howard misses a jump shot from 10 feet out.,missed,FALSE,FALSE,Jump Shot,25.4,15.55,553199,Pe'Shon Howard,NA,0,Maryland,Maryland,109,NA,Mfon Udofia,Brandon Reed,Marcus Georges-Hunt,Daniel Miller,Robert Carter,Dez Wells,Seth Allen,Shaquille Cleare
2012-13,2013-02-27,1255009,1104,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,2,60,48,12,1422,Georgia Tech,542,542,0,Daniel Miller with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Maryland,Georgia Tech,109,NA,Mfon Udofia,Brandon Reed,Marcus Georges-Hunt,Daniel Miller,Robert Carter,Dez Wells,Seth Allen,Shaquille Cleare
2012-13,2013-02-27,1255009,1116,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,2,63,48,15,1422,Georgia Tech,510,510,32,Brandon Reed makes a 3-point jump shot from 25 feet out. Mfon Udofia with the assist.,made,FALSE,TRUE,Jump Shot,15.700000000000003,28.950000000000003,520119,Brandon Reed,Mfon Udofia,0,Georgia Tech,Maryland,110,NA,Mfon Udofia,Brandon Reed,Marcus Georges-Hunt,Daniel Miller,Robert Carter,Dez Wells,Seth Allen,Shaquille Cleare
2012-13,2013-02-27,1255009,1117,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,2,63,50,13,1488,Maryland,478,478,32,Dez Wells makes a layup.,made,FALSE,FALSE,Layup Shot,26,6.25,601176,Dez Wells,NA,0,Maryland,Georgia Tech,111,NA,Mfon Udofia,Brandon Reed,Marcus Georges-Hunt,Daniel Miller,Robert Carter,Dez Wells,Seth Allen,Shaquille Cleare
2012-13,2013-02-27,1255009,1121,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,2,63,50,13,1488,Maryland,469,469,9,Shooting foul committed by Shaquille Cleare.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Georgia Tech,Georgia Tech,112,NA,Mfon Udofia,Brandon Reed,Marcus Georges-Hunt,Daniel Miller,Robert Carter,Dez Wells,Seth Allen,Shaquille Cleare
2012-13,2013-02-27,1255009,1122,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,2,63,50,13,NA,NA,469,469,0,Official TV timeout.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Mfon Udofia,Brandon Reed,Marcus Georges-Hunt,Daniel Miller,Robert Carter,Dez Wells,Seth Allen,Shaquille Cleare
2012-13,2013-02-27,1255009,1315,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,2,64,50,14,1422,Georgia Tech,469,469,0,Marcus Georges-Hunt makes free throw 1 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Georgia Tech,Georgia Tech,112,NA,Mfon Udofia,Brandon Reed,Marcus Georges-Hunt,Daniel Miller,Robert Carter,Dez Wells,Seth Allen,Shaquille Cleare
2012-13,2013-02-27,1255009,1316,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,2,65,50,15,1422,Georgia Tech,469,469,0,Marcus Georges-Hunt makes free throw 2 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Georgia Tech,Maryland,112,NA,Mfon Udofia,Brandon Reed,Marcus Georges-Hunt,Daniel Miller,Robert Carter,Dez Wells,Seth Allen,Shaquille Cleare
2012-13,2013-02-27,1255009,1318,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,2,65,50,15,1488,Maryland,469,469,0,Substitution: Charles Mitchell in for Seth Allen.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Mfon Udofia,Brandon Reed,Marcus Georges-Hunt,Daniel Miller,Robert Carter,Dez Wells,Charles Mitchell,Shaquille Cleare
2012-13,2013-02-27,1255009,1319,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,2,65,50,15,1488,Maryland,469,469,0,Substitution: Nick Faust in for Jake Layman.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Player leaving not previously in game,Mfon Udofia,Brandon Reed,Marcus Georges-Hunt,Daniel Miller,Robert Carter,Dez Wells,Charles Mitchell,Shaquille Cleare
2012-13,2013-02-27,1255009,1319.5,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,2,65,50,15,1488,Maryland,469,469,0,Substitution: Logan Aronhalt in for Pe'Shon Howard.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Player leaving not previously in game,Mfon Udofia,Brandon Reed,Marcus Georges-Hunt,Daniel Miller,Robert Carter,Dez Wells,Charles Mitchell,Shaquille Cleare
2012-13,2013-02-27,1255009,1319.75,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,4,2,65,50,15,1422,Georgia Tech,469,469,0,Substitution: Kammeon Holsey in for Daniel Miller.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Mfon Udofia,Brandon Reed,Marcus Georges-Hunt,Kammeon Holsey,Robert Carter,Dez Wells,Charles Mitchell,Shaquille Cleare
