season,date,game_id,play_id,neutral,half,home,away,home_name,away_name,home_timeouts,away_timeouts,home_score,away_score,score_diff,team_id,event_team,game_secs_remaining,half_secs_remaining,play_length,desc,shot_outcome,free_throw,three_pt,shot_desc,loc_x,loc_y,shooter_id,shooter,assist,substitution,poss_before,poss_after,poss_number,sub_error,home_1,home_2,home_3,home_4,home_5,away_1,away_2,away_3,away_4,away_5,away_6,away_7,away_8
2014-15,2014-11-14,1472887,871,0,1,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,1,4,35,30,5,1831,Ohio Valley,1339,139,2,Shooting foul committed by Greg Strausser.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Middle Tennessee,Middle Tennessee,100,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,872,0,1,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,1,4,36,30,6,1500,Middle Tennessee,1339,139,0,Marcus Tarrance makes free throw 1 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Middle Tennessee,Middle Tennessee,100,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,873,0,1,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,1,4,36,30,6,1500,Middle Tennessee,1339,139,0,Marcus Tarrance misses free throw 2 of 2.,missed,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Middle Tennessee,Middle Tennessee,100,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,887,0,1,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,1,4,36,30,6,1831,Ohio Valley,1309,109,30,Shooting foul committed by Greg Strausser.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Middle Tennessee,Middle Tennessee,100,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,888,0,1,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,1,4,37,30,7,1500,Middle Tennessee,1309,109,0,Marcus Tarrance makes free throw 1 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Middle Tennessee,Middle Tennessee,100,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,889,0,1,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,1,4,38,30,8,1500,Middle Tennessee,1309,109,0,Marcus Tarrance makes free throw 2 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Middle Tennessee,Ohio Valley,100,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,907,0,1,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,1,4,38,30,8,1831,Ohio Valley,1290,90,19,Tyrone Pride misses a 3-point jump shot from 25 feet out.,missed,FALSE,TRUE,Jump Shot,6.5,22.35,801690,Tyrone Pride,NA,0,Ohio Valley,Middle Tennessee,101,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,915,0,1,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,1,4,38,30,8,1500,Middle Tennessee,1283,83,7,Giddy Potts misses a 3-point jump shot from 25 feet out.,missed,FALSE,TRUE,Jump Shot,43.8,21.349999999999994,846775,Giddy Potts,NA,0,Middle Tennessee,Ohio Valley,102,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,926,0,1,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,1,4,38,32,6,1831,Ohio Valley,1272,72,11,Greg Strausser makes a jump shot from 14 feet out.,made,FALSE,FALSE,Jump Shot,36.8,12.15,801689,Greg Strausser,NA,0,Ohio Valley,Middle Tennessee,103,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,943,0,1,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,1,4,38,32,6,1500,Middle Tennessee,1258,58,14,Giddy Potts misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,40.9,22.849999999999994,846775,Giddy Potts,NA,0,Middle Tennessee,Ohio Valley,104,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,944,0,1,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,1,4,38,32,6,1500,Middle Tennessee,1258,58,0,Shooting foul committed by JaQuel Richmond.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Ohio Valley,Ohio Valley,105,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,945,0,1,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,1,4,38,33,5,1831,Ohio Valley,1258,58,0,Corbin Bates makes free throw 1 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Ohio Valley,Ohio Valley,105,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,945,0,1,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,1,4,38,33,5,1831,Ohio Valley,1258,58,0,Corbin Bates makes free throw 1 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Ohio Valley,Ohio Valley,105,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,946,0,1,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,1,4,38,33,5,1831,Ohio Valley,1258,58,0,Corbin Bates misses free throw 2 of 2.,missed,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Ohio Valley,Ohio Valley,105,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,946,0,1,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,1,4,38,33,5,1831,Ohio Valley,1258,58,0,Corbin Bates misses free throw 2 of 2.,missed,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Ohio Valley,Middle Tennessee,105,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,946,0,1,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,1,4,38,33,5,1831,Ohio Valley,1258,58,0,Corbin Bates misses free throw 2 of 2.,missed,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Ohio Valley,Ohio Valley,106,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,946,0,1,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,1,4,38,33,5,1831,Ohio Valley,1258,58,0,Corbin Bates misses free throw 2 of 2.,missed,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Ohio Valley,Middle Tennessee,106,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,955,0,1,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,1,4,38,33,5,1500,Middle Tennessee,1244,44,14,Jaqawn Raymond misses a 3-point jump shot from 23 feet out.,missed,FALSE,TRUE,Jump Shot,33.6,27.049999999999997,603134,Jaqawn Raymond,NA,0,Middle Tennessee,Ohio Valley,107,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,974,0,1,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,1,4,38,33,5,1831,Ohio Valley,1231,31,13,Osvaldas Gaizauskas misses a jump shot from 15 feet out.,missed,FALSE,FALSE,Jump Shot,39.2,10.05,801685,Osvaldas Gaizauskas,NA,0,Ohio Valley,Ohio Valley,108,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,986,0,1,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,1,3,38,33,5,1831,Ohio Valley,1219,19,12,Fighting Scots take a 30-second timeout.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,1001,0,1,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,1,3,38,35,3,1831,Ohio Valley,1201,1,18,Robert Smelser makes a jump shot from 14 feet out.,made,FALSE,FALSE,Jump Shot,36.1,13.35,801695,Robert Smelser,NA,0,Ohio Valley,Ohio Valley,108,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,1002,0,1,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,1,3,38,35,3,1500,Middle Tennessee,1201,1,0,Shooting foul committed by Joshua Phillips.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Ohio Valley,Ohio Valley,108,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,1003,0,1,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,1,3,38,35,3,1831,Ohio Valley,1201,1,0,Robert Smelser misses free throw 1 of 1.,missed,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Ohio Valley,Middle Tennessee,108,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,3318,0,1,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,1,3,38,35,3,NA,NA,1200,0,1,End of the 1st Half,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,3319,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,38,35,3,NA,NA,1200,1200,0,Start of the 2nd Half,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,Middle Tennessee,109,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,3330,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,40,35,5,1500,Middle Tennessee,1183,1183,17,Reggie Upshaw makes a layup.,made,FALSE,FALSE,Layup Shot,26,6.25,789535,Reggie Upshaw,NA,0,Middle Tennessee,Ohio Valley,110,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,3335,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,40,37,3,1831,Ohio Valley,1169,1169,14,Markese Allen makes a layup.,made,FALSE,FALSE,Layup Shot,26,6.25,851019,Markese Allen,NA,0,Ohio Valley,Middle Tennessee,111,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,3335,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,40,37,3,1831,Ohio Valley,1169,1169,0,Markese Allen makes a layup.,made,FALSE,FALSE,Layup Shot,26,6.25,851019,Markese Allen,NA,0,Ohio Valley,Middle Tennessee,112,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,3335,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,40,37,3,1831,Ohio Valley,1169,1169,0,Markese Allen makes a layup.,made,FALSE,FALSE,Layup Shot,26,6.25,851019,Markese Allen,NA,0,Ohio Valley,Middle Tennessee,113,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,3335,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,40,37,3,1831,Ohio Valley,1169,1169,0,Markese Allen makes a layup.,made,FALSE,FALSE,Layup Shot,26,6.25,851019,Markese Allen,NA,0,Ohio Valley,Middle Tennessee,114,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,3338,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,40,37,3,1831,Ohio Valley,1140,1140,29,Jerry Macon misses a layup.,missed,FALSE,FALSE,Layup Shot,25,5.25,504636,Jerry Macon,NA,0,Ohio Valley,Middle Tennessee,115,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,3343,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,43,37,6,1500,Middle Tennessee,1122,1122,18,Marcus Tarrance makes a 3-point jump shot from 24 feet out.,made,FALSE,TRUE,Jump Shot,32.7,27.450000000000003,789534,Marcus Tarrance,NA,0,Middle Tennessee,Ohio Valley,116,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,3361,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,43,37,6,1500,Middle Tennessee,1103,1103,19,Shooting foul committed by JaQuel Richmond.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Ohio Valley,Ohio Valley,117,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,3362,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,43,38,5,1831,Ohio Valley,1103,1103,0,Markese Allen makes free throw 1 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Ohio Valley,Ohio Valley,117,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,3362,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,43,38,5,1831,Ohio Valley,1103,1103,0,Markese Allen makes free throw 1 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Ohio Valley,Ohio Valley,117,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,3363,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,43,38,5,1831,Ohio Valley,1103,1103,0,Markese Allen misses free throw 2 of 2.,missed,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Ohio Valley,Ohio Valley,117,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,3363,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,43,38,5,1831,Ohio Valley,1103,1103,0,Markese Allen misses free throw 2 of 2.,missed,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Ohio Valley,Middle Tennessee,117,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,3363,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,43,38,5,1831,Ohio Valley,1103,1103,0,Markese Allen misses free throw 2 of 2.,missed,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Ohio Valley,Ohio Valley,118,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,3363,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,43,38,5,1831,Ohio Valley,1103,1103,0,Markese Allen misses free throw 2 of 2.,missed,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Ohio Valley,Middle Tennessee,118,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,3376,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,43,38,5,1500,Middle Tennessee,1083,1083,20,Reggie Upshaw misses a jump shot from 13 feet out.,missed,FALSE,FALSE,Jump Shot,35.5,13.150000000000006,789535,Reggie Upshaw,NA,0,Middle Tennessee,Ohio Valley,119,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,3391,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,43,38,5,1831,Ohio Valley,1056,1056,27,Darryl Walker misses a layup.,missed,FALSE,FALSE,Layup Shot,25,5.25,851029,Darryl Walker,NA,0,Ohio Valley,Ohio Valley,120,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,3391,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,43,38,5,1831,Ohio Valley,1056,1056,27,Darryl Walker misses a layup.,missed,FALSE,FALSE,Layup Shot,25,5.25,851029,Darryl Walker,NA,0,Ohio Valley,Middle Tennessee,120,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,3391,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,43,38,5,1831,Ohio Valley,1056,1056,0,Darryl Walker misses a layup.,missed,FALSE,FALSE,Layup Shot,25,5.25,851029,Darryl Walker,NA,0,Ohio Valley,Ohio Valley,121,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,3391,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,43,38,5,1831,Ohio Valley,1056,1056,0,Darryl Walker misses a layup.,missed,FALSE,FALSE,Layup Shot,25,5.25,851029,Darryl Walker,NA,0,Ohio Valley,Middle Tennessee,121,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,3391,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,43,38,5,1831,Ohio Valley,1056,1056,0,Darryl Walker misses a layup.,missed,FALSE,FALSE,Layup Shot,25,5.25,851029,Darryl Walker,NA,0,Ohio Valley,Ohio Valley,122,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,3391,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,43,38,5,1831,Ohio Valley,1056,1056,0,Darryl Walker misses a layup.,missed,FALSE,FALSE,Layup Shot,25,5.25,851029,Darryl Walker,NA,0,Ohio Valley,Middle Tennessee,122,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,3391,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,43,38,5,1831,Ohio Valley,1056,1056,0,Darryl Walker misses a layup.,missed,FALSE,FALSE,Layup Shot,25,5.25,851029,Darryl Walker,NA,0,Ohio Valley,Ohio Valley,123,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,3391,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,43,38,5,1831,Ohio Valley,1056,1056,0,Darryl Walker misses a layup.,missed,FALSE,FALSE,Layup Shot,25,5.25,851029,Darryl Walker,NA,0,Ohio Valley,Middle Tennessee,123,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,3399,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,43,38,5,1831,Ohio Valley,1049,1049,7,Personal foul committed by Robert Smelser.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Middle Tennessee,Middle Tennessee,124,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
